	Y	3122069	1	0.5	53
	Y	3124606	0	0.5	53
	Y	3124749	1	0.5	52
	Y	3126094	0	1.0	53
	Y	3126306	1	1.0	53
	Y	3126555	0	0.5	53
	Y	3126705	1	0.5	52
	Y	3134605	0	0.5	53
	Y	3134789	1	0.5	53
	Y	3135228	0	0.5	53
	Y	3135443	1	0.5	51
	Y	3141735	0	0.5	53
	Y	3141905	1	0.5	50
	Y	3142922	0	0.5	53
	Y	3143080	1	0.5	52
	Y	3143487	0	0.5	53
	Y	3143735	1	0.5	52
	Y	3144461	0	0.5	52
	Y	3144581	1	0.5	53
	Y	3144749	0	0.5	53
	Y	3144868	1	0.5	53
	Y	3155754	0	1.5	49
	Y	3155973	1	1.5	52
	Y	3156639	0	0.5	53
	Y	3156873	1	0.5	53
	Y	3158275	0	0.5	53
	Y	3158512	1	0.5	52
	Y	3164698	0	1.0	52
	Y	3164829	1	1.0	52
	Y	3165924	0	0.5	53
	Y	3166159	1	0.5	51
	Y	3166775	0	0.5	53
	Y	3166936	1	0.5	53
	Y	3170683	0	0.5	53
	Y	3170900	1	0.5	53
	Y	3172800	0	0.5	53
	Y	3173037	1	0.5	53
	Y	3173826	0	0.5	53
	Y	3173977	1	0.5	53
	Y	3175006	0	0.5	53
	Y	3175220	1	0.5	53
	Y	3177399	0	0.5	53
	Y	3177541	1	0.5	53
	Y	3179890	0	0.5	52
	Y	3180068	1	0.5	53
	Y	3183091	0	0.5	53
	Y	3183208	1	0.5	52
	Y	3184059	0	0.5	53
	Y	3184223	1	0.5	52
	Y	3187309	0	0.5	52
	Y	3187544	1	0.5	53
	Y	3189021	0	0.5	53
	Y	3189216	1	0.5	52
	Y	3191354	0	1.5	52
	Y	3191496	1	1.5	53
	Y	3194953	0	1.0	53
	Y	3195095	1	1.0	53
	Y	3195638	0	0.5	53
	Y	3195760	1	0.5	53
	Y	3197802	0	0.5	53
	Y	3197979	1	0.5	53
	Y	3201174	0	0.5	53
	Y	3201360	1	0.5	53
	Y	3203268	0	0.5	53
	Y	3203486	1	0.5	53
	Y	3207444	0	1.0	53
	Y	3207583	1	1.0	53
	Y	3207664	0	0.5	52
	Y	3207797	1	0.5	52
	Y	3209092	0	1.0	52
	Y	3209214	0	1.0	52
	Y	3209316	1	1.0	51
	Y	3209370	1	1.0	53
	Y	3210102	0	2.0	53
	Y	3210250	1	2.0	53
	Y	3211974	0	0.5	52
	Y	3212133	1	0.5	53
	Y	3212726	0	0.5	53
	Y	3212934	1	0.5	52
	Y	3213845	0	0.5	53
	Y	3214030	1	0.5	52
	Y	3214226	0	0.5	52
	Y	3214301	0	0.5	53
	Y	3214317	1	0.5	53
	Y	3214533	1	0.5	51
	Y	3215556	0	0.5	53
	Y	3215774	1	0.5	53
	Y	3219519	0	0.5	53
	Y	3219694	1	0.5	52
	Y	3219908	0	0.5	53
	Y	3220140	1	0.5	53
	Y	3222879	0	0.5	53
	Y	3223063	1	0.5	52
	Y	3223219	0	0.5	53
	Y	3223333	0	1.0	53
	Y	3223418	1	0.5	51
	Y	3223487	1	1.0	52
	Y	3226164	0	0.5	53
	Y	3226293	1	0.5	53
	Y	3226798	0	0.5	52
	Y	3226967	1	0.5	53
	Y	3228486	0	0.5	53
	Y	3228696	1	0.5	52
	Y	3230263	0	0.5	52
	Y	3230460	1	0.5	53
	Y	3233644	0	1.5	52
	Y	3233854	1	1.5	52
	Y	3234855	0	0.5	52
	Y	3235039	1	0.5	53
	Y	3235942	0	0.5	53
	Y	3236081	1	0.5	53
	Y	3236602	0	0.5	52
	Y	3236697	0	0.5	53
	Y	3236711	1	0.5	52
	Y	3236850	1	0.5	53
	Y	3237566	0	1.0	53
	Y	3237737	1	1.0	53
	Y	3243108	0	0.5	53
	Y	3243256	1	0.5	53
	Y	3244547	0	0.5	53
	Y	3244790	1	0.5	53
	Y	3244795	0	0.5	53
	Y	3244938	1	0.5	53
	Y	3248807	0	1.0	53
	Y	3249046	1	1.0	53
	Y	3249626	0	0.5	53
	Y	3249797	1	0.5	53
	Y	3256822	0	1.0	53
	Y	3256992	1	1.0	52
	Y	3257919	0	0.5	53
	Y	3258089	1	0.5	52
	Y	3270978	0	0.5	52
	Y	3271048	0	0.5	53
	Y	3271139	1	0.5	53
	Y	3271220	1	0.5	53
	Y	3273303	0	1.0	53
	Y	3273549	1	1.0	51
	Y	3276423	0	0.5	53
	Y	3276616	1	0.5	52
	Y	3278722	0	0.5	53
	Y	3278934	1	0.5	53
	Y	3279844	0	1.0	53
	Y	3280055	1	1.0	52
	Y	3282464	0	1.0	53
	Y	3282687	1	1.0	53
	Y	3289163	0	1.0	53
	Y	3289363	1	1.0	52
	Y	3293188	0	0.5	52
	Y	3293337	1	0.5	52
	Y	3294316	0	0.5	53
	Y	3294431	1	0.5	50
	Y	3298111	0	0.5	53
	Y	3298254	1	0.5	52
	Y	3304603	0	0.5	51
	Y	3304848	1	0.5	52
	Y	3307650	0	2.5	52
	Y	3307799	1	2.5	52
	Y	3310723	0	0.5	53
	Y	3310930	1	0.5	53
	Y	3311045	0	1.0	53
	Y	3311291	1	1.0	52
	Y	3311677	0	0.5	53
	Y	3311862	1	0.5	53
	Y	3311904	0	0.5	53
	Y	3311972	0	0.5	53
	Y	3312040	1	0.5	50
	Y	3312093	0	0.5	53
	Y	3312131	0	0.5	53
	Y	3312155	1	0.5	53
	Y	3312278	0	0.5	53
	Y	3312279	0	0.5	53
	Y	3312286	0	0.5	53
	Y	3312306	1	0.5	51
	Y	3312318	1	0.5	53
	Y	3312401	1	0.5	53
	Y	3312474	1	0.5	53
	Y	3312493	1	0.5	53
	Y	3312558	0	0.5	53
	Y	3312587	0	0.5	50
	Y	3312675	1	0.5	53
	Y	3312826	1	0.5	53
	Y	3313394	0	0.5	53
	Y	3313635	1	0.5	53
	Y	3313938	0	0.5	53
	Y	3314139	1	0.5	53
	Y	3314644	0	0.5	53
	Y	3314668	0	0.5	53
	Y	3314893	1	0.5	52
	Y	3314908	1	0.5	53
	Y	3315206	0	0.5	53
	Y	3315379	1	0.5	53
	Y	3315757	0	0.5	53
	Y	3316003	1	0.5	53
	Y	3316111	0	0.5	52
	Y	3316112	0	0.5	52
	Y	3316139	0	0.5	53
	Y	3316144	0	0.5	53
	Y	3316156	0	0.5	53
	Y	3316167	0	0.5	53
	Y	3316169	0	0.5	51
	Y	3316184	0	0.5	53
	Y	3316207	0	0.5	49
	Y	3316226	0	0.5	52
	Y	3316275	1	0.5	53
	Y	3316352	1	0.5	51
	Y	3316360	1	0.5	50
	Y	3316385	1	0.5	53
	Y	3316401	1	0.5	52
	Y	3316412	1	0.5	52
	Y	3316416	1	0.5	52
	Y	3316422	1	0.5	52
	Y	3316455	1	0.5	53
	Y	3316468	1	0.5	52
	Y	3316513	0	0.5	52
	Y	3316633	1	0.5	53
	Y	3316639	0	0.5	53
	Y	3316867	1	0.5	52
	Y	3316870	0	0.5	53
	Y	3317071	1	0.5	53
	Y	3317997	0	0.5	53
	Y	3318198	1	0.5	52
	Y	3323329	0	0.5	53
	Y	3323555	1	0.5	49
	Y	3325736	0	1.5	53
	Y	3325864	1	1.5	53
	Y	3333097	0	0.5	53
	Y	3333317	1	0.5	51
	Y	3336393	0	1.0	53
	Y	3336554	1	1.0	53
	Y	3339820	0	0.5	52
	Y	3340033	1	0.5	53
	Y	3340848	0	1.0	53
	Y	3341091	1	1.0	53
	Y	3342887	0	0.5	49
	Y	3343053	1	0.5	53
	Y	3345369	0	0.5	50
	Y	3345547	1	0.5	52
	Y	3346970	0	0.5	53
	Y	3347197	1	0.5	53
	Y	3349441	0	0.5	51
	Y	3349681	1	0.5	53
	Y	3349806	0	0.5	53
	Y	3350055	1	0.5	53
	Y	3351648	0	0.5	53
	Y	3351845	1	0.5	53
	Y	3352472	0	0.5	52
	Y	3352669	1	0.5	53
	Y	3352874	0	0.5	53
	Y	3353065	1	0.5	53
	Y	3359247	0	0.5	53
	Y	3359431	1	0.5	53
	Y	3361850	0	0.5	53
	Y	3362095	1	0.5	53
	Y	3363221	0	1.5	53
	Y	3363468	1	1.5	53
	Y	3366352	0	1.5	53
	Y	3366526	1	1.5	53
	Y	3367564	0	0.5	53
	Y	3367800	1	0.5	52
	Y	3370842	0	0.5	52
	Y	3370984	1	0.5	52
	Y	3371034	0	1.0	52
	Y	3371156	1	1.0	53
	Y	3374515	0	0.5	53
	Y	3374678	1	0.5	53
	Y	3375791	0	0.5	53
	Y	3375916	1	0.5	52
	Y	3377102	0	0.5	53
	Y	3377294	0	0.5	53
	Y	3377335	1	0.5	53
	Y	3377408	1	0.5	53
	Y	3383325	0	0.5	53
	Y	3383459	1	0.5	53
	Y	3385555	0	0.5	51
	Y	3385686	1	0.5	53
	Y	3387345	0	1.0	52
	Y	3387524	1	1.0	53
	Y	3387681	0	1.0	53
	Y	3387784	1	1.0	52
	Y	3392973	0	0.5	53
	Y	3393193	1	0.5	53
	Y	3394380	0	0.5	53
	Y	3394607	1	0.5	52
	Y	3395323	0	0.5	53
	Y	3395523	1	0.5	52
	Y	3396369	0	0.5	53
	Y	3396516	1	0.5	53
	Y	3396701	0	0.5	52
	Y	3396826	1	0.5	51
	Y	3396987	0	2.0	52
	Y	3397073	0	0.5	52
	Y	3397153	1	2.0	53
	Y	3397314	1	0.5	53
	Y	3401089	0	1.0	53
	Y	3401283	1	1.0	50
	Y	3402691	0	0.5	53
	Y	3402858	1	0.5	53
	Y	3403749	0	0.5	50
	Y	3403941	1	0.5	53
	Y	3404751	0	1.0	53
	Y	3404884	1	1.0	53
	Y	3406831	0	0.5	53
	Y	3407063	1	0.5	53
	Y	3407884	0	0.5	52
	Y	3408029	1	0.5	53
	Y	3408781	0	0.5	53
	Y	3408816	0	0.5	52
	Y	3408878	1	0.5	53
	Y	3409047	1	0.5	53
	Y	3409226	0	0.5	53
	Y	3409444	1	0.5	53
	Y	3420433	0	0.5	52
	Y	3420665	1	0.5	52
	Y	3423231	0	0.5	53
	Y	3423315	1	0.5	53
	Y	3423338	0	0.5	53
	Y	3423369	0	0.5	52
	Y	3423436	0	0.5	53
	Y	3423562	1	0.5	53
	Y	3423571	1	0.5	53
	Y	3423612	1	0.5	53
	Y	3428265	0	1.0	52
	Y	3428506	1	1.0	50
	Y	3429970	0	1.5	53
	Y	3430121	1	1.5	52
	Y	3430528	0	1.0	50
	Y	3430715	1	1.0	53
	Y	3434177	0	0.5	50
	Y	3434368	1	0.5	53
	Y	3435351	0	0.5	52
	Y	3435556	1	0.5	53
	Y	3442831	0	1.0	53
	Y	3443025	1	1.0	53
	Y	3447633	0	1.0	53
	Y	3447815	1	1.0	53
	Y	3449341	0	2.0	52
	Y	3449515	1	2.0	53
	Y	3451631	0	0.5	53
	Y	3451791	1	0.5	52
	Y	3451879	0	2.0	51
	Y	3452106	1	2.0	53
	Y	3455808	0	1.0	53
	Y	3456056	1	1.0	53
	Y	3457213	0	0.5	53
	Y	3457346	0	0.5	53
	Y	3457376	0	0.5	53
	Y	3457409	1	0.5	53
	Y	3457572	1	0.5	52
	Y	3457584	1	0.5	52
	Y	3457644	0	0.5	53
	Y	3457861	1	0.5	53
	Y	3458657	0	0.5	52
	Y	3458827	1	0.5	52
	Y	3462174	0	0.5	53
	Y	3462393	1	0.5	52
	Y	3462946	0	0.5	53
	Y	3463120	0	0.5	52
	Y	3463120	0	0.5	53
	Y	3463182	1	0.5	53
	Y	3463291	1	1.0	53
	Y	3463901	0	0.5	52
	Y	3464117	1	0.5	53
	Y	3464442	0	1.0	52
	Y	3464589	1	1.0	52
	Y	3467219	0	1.5	51
	Y	3467377	1	1.5	53
	Y	3473578	0	1.0	53
	Y	3473778	1	1.0	53
	Y	3485933	0	0.5	51
	Y	3486166	1	0.5	53
	Y	3486949	0	0.5	53
	Y	3487196	1	0.5	49
	Y	3487287	0	1.0	53
	Y	3487493	1	1.0	53
	Y	3487790	0	0.5	53
	Y	3487872	1	0.5	51
	Y	3490587	0	0.5	51
	Y	3490714	1	0.5	53
	Y	3490869	0	1.0	53
	Y	3490924	0	0.5	53
	Y	3490947	0	0.5	53
	Y	3490983	1	1.0	53
	Y	3491014	0	0.5	51
	Y	3491017	1	0.5	52
	Y	3491119	1	0.5	51
	Y	3491139	1	0.5	53
	Y	3493034	0	0.5	53
	Y	3493246	1	0.5	52
	Y	3495213	0	0.5	52
	Y	3495452	1	0.5	53
	Y	3498658	0	0.5	53
	Y	3498791	1	0.5	53
	Y	3498959	0	0.5	53
	Y	3499051	0	0.5	53
	Y	3499131	0	0.5	52
	Y	3499135	1	0.5	53
	Y	3499280	1	0.5	53
	Y	3499285	1	0.5	52
	Y	3500412	0	0.5	53
	Y	3500591	1	0.5	52
	Y	3501569	0	0.5	53
	Y	3501710	1	0.5	53
	Y	3506471	0	0.5	53
	Y	3506642	1	0.5	52
	Y	3507072	0	2.0	53
	Y	3507289	1	2.0	52
	Y	3512736	0	1.0	53
	Y	3512974	1	1.0	53
	Y	3513190	0	0.5	53
	Y	3513426	1	0.5	52
	Y	3513571	0	1.5	53
	Y	3513687	1	1.5	53
	Y	3515825	0	0.5	53
	Y	3515921	1	0.5	52
	Y	3516059	0	0.5	53
	Y	3516223	1	0.5	53
	Y	3516282	0	0.5	52
	Y	3516511	1	0.5	53
	Y	3516554	0	0.5	53
	Y	3516775	1	0.5	52
	Y	3518288	0	1.0	53
	Y	3518524	1	1.0	53
	Y	3518663	0	0.5	52
	Y	3518874	1	0.5	53
	Y	3523784	0	0.5	53
	Y	3524006	1	0.5	53
	Y	3527037	0	1.0	51
	Y	3527279	1	1.0	53
	Y	3527626	0	0.5	50
	Y	3527844	1	0.5	53
	Y	3530793	0	1.5	53
	Y	3530926	1	1.5	53
	Y	3531010	0	0.5	53
	Y	3531252	1	0.5	52
	Y	3531338	0	1.0	53
	Y	3531483	1	1.0	53
	Y	3534909	0	0.5	52
	Y	3535019	1	0.5	53
	Y	3540430	0	0.5	53
	Y	3540515	0	0.5	53
	Y	3540639	1	0.5	53
	Y	3540691	1	0.5	53
	Y	3542945	0	0.5	53
	Y	3542946	0	0.5	53
	Y	3543084	0	0.5	53
	Y	3543144	1	0.5	53
	Y	3543164	1	0.5	53
	Y	3543315	1	0.5	52
	Y	3544113	0	0.5	53
	Y	3544259	0	1.0	53
	Y	3544304	1	0.5	53
	Y	3544362	0	0.5	53
	Y	3544493	1	1.0	53
	Y	3544585	1	0.5	53
	Y	3546130	0	1.0	53
	Y	3546322	1	1.0	52
	Y	3550361	0	1.0	53
	Y	3550507	1	1.0	53
	Y	3550661	0	1.0	53
	Y	3550840	1	1.0	52
	Y	3554156	0	0.5	53
	Y	3554361	1	0.5	53
	Y	3555630	0	0.5	53
	Y	3555747	1	0.5	53
	Y	3556379	0	0.5	52
	Y	3556625	1	0.5	53
	Y	3557470	0	0.5	53
	Y	3557679	1	0.5	53
	Y	3558319	0	0.5	53
	Y	3558443	1	0.5	53
	Y	3559500	0	0.5	53
	Y	3559731	1	0.5	53
	Y	3561250	0	0.5	53
	Y	3561441	1	0.5	51
	Y	3562624	0	0.5	53
	Y	3562837	1	0.5	53
	Y	3563603	0	0.5	52
	Y	3563778	1	0.5	53
	Y	3568120	0	0.5	53
	Y	3568293	1	0.5	53
	Y	3568882	0	1.0	53
	Y	3569010	1	1.0	53
	Y	3570083	0	1.0	53
	Y	3570281	1	1.0	52
	Y	3571937	0	0.5	53
	Y	3572047	1	0.5	53
	Y	3572891	0	1.0	53
	Y	3573135	1	1.0	53
	Y	3578591	0	0.5	53
	Y	3578808	1	0.5	52
	Y	3582439	0	1.0	52
	Y	3582680	1	1.0	53
	Y	3583725	0	0.5	52
	Y	3583962	1	0.5	53
	Y	3586516	0	0.5	53
	Y	3586752	1	0.5	53
	Y	3587246	0	0.5	53
	Y	3587426	1	0.5	53
	Y	3587709	0	0.5	53
	Y	3587924	1	0.5	52
	Y	3589570	0	1.5	53
	Y	3589683	1	1.5	53
	Y	3592149	0	1.0	53
	Y	3592386	1	1.0	53
	Y	3597496	0	0.5	52
	Y	3597709	1	0.5	53
	Y	3598986	0	0.5	53
	Y	3599185	1	0.5	53
	Y	3603519	0	0.5	53
	Y	3603599	0	1.0	53
	Y	3603739	1	0.5	53
	Y	3603740	1	1.0	53
	Y	3606938	0	0.5	52
	Y	3607129	1	0.5	52
	Y	3620692	0	0.5	53
	Y	3620926	1	0.5	53
	Y	3621530	0	0.5	53
	Y	3621756	1	0.5	53
	Y	3622181	0	1.0	53
	Y	3622358	1	1.0	52
	Y	3623803	0	0.5	52
	Y	3623914	0	0.5	53
	Y	3623957	1	0.5	52
	Y	3624154	1	0.5	53
	Y	3626399	0	0.5	53
	Y	3626552	1	0.5	52
	Y	3628463	0	0.5	53
	Y	3628554	1	0.5	53
	Y	3628971	0	0.5	51
	Y	3629089	1	0.5	52
	Y	3630499	0	0.5	53
	Y	3630615	1	0.5	53
	Y	3631973	0	0.5	51
	Y	3632185	1	0.5	53
	Y	3635128	0	0.5	53
	Y	3635290	1	0.5	53
	Y	3642542	0	1.5	53
	Y	3642684	1	1.5	51
	Y	3651295	0	0.5	53
	Y	3651527	1	0.5	53
	Y	3655462	0	0.5	52
	Y	3655610	1	0.5	52
	Y	3655855	0	0.5	53
	Y	3656009	1	0.5	53
	Y	3660726	0	0.5	52
	Y	3660824	1	0.5	53
	Y	3667259	0	1.0	53
	Y	3667494	1	1.0	53
	Y	3667626	0	0.5	53
	Y	3667830	1	0.5	53
	Y	3668066	0	0.5	53
	Y	3668277	1	0.5	52
	Y	3668665	0	0.5	52
	Y	3668876	1	0.5	52
	Y	3673242	0	0.5	53
	Y	3673485	1	0.5	53
	Y	3674474	0	0.5	53
	Y	3674644	1	0.5	53
	Y	3675328	0	1.0	53
	Y	3675522	1	1.0	53
	Y	3676681	0	0.5	53
	Y	3676853	1	0.5	53
	Y	3676905	0	0.5	50
	Y	3677137	1	0.5	53
	Y	3677175	0	1.0	53
	Y	3677341	1	1.0	53
	Y	3678385	0	1.0	51
	Y	3678623	1	1.0	52
	Y	3679007	0	0.5	50
	Y	3679072	0	1.0	53
	Y	3679224	1	0.5	52
	Y	3679281	1	1.0	53
	Y	3681826	0	0.5	52
	Y	3682027	1	0.5	53
	Y	3682077	0	0.5	52
	Y	3682294	1	0.5	52
	Y	3684793	0	0.5	51
	Y	3685039	1	0.5	53
	Y	3688124	0	1.5	53
	Y	3688309	1	1.5	53
	Y	3688804	0	0.5	53
	Y	3688961	1	0.5	53
	Y	3691275	0	1.0	53
	Y	3691403	1	1.0	53
	Y	3692987	0	0.5	53
	Y	3693204	1	0.5	53
